TimeStamp;tradeDate;settlementDate;TraderID;TradeID;Action;Product;NotionalAmount;Counterparty;PriceOrRate;Status;Latency(ms);is_anomaly
24/03/2023 18:00;25/03/2023 10:00;31/03/2023 10:00;TRADER_147;T_169;BUY;Options;571727.1999;Bank C;0.960068382;Cancelled;97.26371398;0
14/12/2023 10:00;15/12/2023 08:00;07/01/2024 08:00;TRADER_134;T_170;SELL;Bond;1105923.518;Bank B;0.999872078;Cancelled;116.4585391;0
20/04/2024 11:00;20/04/2024 21:00;09/05/2024 21:00;TRADER_97;T_171;BUY;FXSpot;1604377.157;Bank E;1.140579335;Confirmed;53.07691707;0
02/05/2023 07:00;02/05/2023 21:00;11/05/2023 21:00;TRADER_181;T_172;BUY;Swap;1029284.738;Bank E;1.301934533;Confirmed;121.5447299;0
14/03/2023 06:00;14/03/2023 07:00;17/03/2023 07:00;TRADER_105;T_173;BUY;FXSpot;1079396.82;Bank B;2.050127204;Confirmed;62.01139624;0
28/12/2023 16:00;29/12/2023 03:00;09/01/2024 03:00;TRADER_90;T_174;SELL;FXSpot;812248.3957;Bank D;1.251629931;Pending;60.88377607;0
28/08/2023 23:00;29/08/2023 22:00;16/09/2023 22:00;TRADER_123;T_175;BUY;Futures;757906.9373;Bank E;1.589612897;Confirmed;129.8340309;0
10/04/2023 09:00;11/04/2023 03:00;10/05/2023 03:00;TRADER_112;T_176;SELL;Swap;946281.7594;Bank A;1.000895098;Confirmed;118.1146886;0
07/04/2024 23:00;08/04/2024 14:00;15/04/2024 14:00;TRADER_23;T_177;SELL;FXSpot;757794.3142;Bank B;1.231878139;Cancelled;47.64304475;0
17/07/2023 08:00;17/07/2023 19:00;10/08/2023 19:00;TRADER_11;T_178;SELL;Bond;1090367.753;Bank E;0.66600558;Cancelled;105.585275;0
17/03/2023 02:00;17/03/2023 02:00;31/03/2023 02:00;TRADER_146;T_179;BUY;Bond;926375.2781;Bank A;1.7125976;Cancelled;118.437609;0
06/12/2023 19:00;07/12/2023 14:00;14/12/2023 14:00;TRADER_195;T_180;BUY;Swap;430971.8427;Bank B;1.260652612;Cancelled;160.1992044;0
05/12/2023 08:00;06/12/2023 05:00;27/12/2023 05:00;TRADER_154;T_181;SELL;Options;856206.5231;Bank E;0.405714898;Cancelled;82.56570497;0
03/10/2023 16:00;04/10/2023 05:00;20/10/2023 05:00;TRADER_172;T_182;SELL;Bond;710395.2922;Bank D;0.764736715;Cancelled;79.71883827;0
17/08/2024 01:00;17/08/2024 07:00;02/09/2024 07:00;TRADER_101;T_183;BUY;FXSpot;1264032.416;Bank C;0.922703876;Confirmed;47.04102435;0
26/08/2024 14:00;26/08/2024 21:00;02/09/2024 21:00;TRADER_8;T_184;SELL;FXSpot;569711.1936;Bank A;0.833158387;Confirmed;86.18992982;0
24/11/2024 14:00;25/11/2024 02:00;20/12/2024 02:00;TRADER_200;T_185;SELL;Swap;456603.8061;Bank A;1.102390876;Confirmed;71.50773948;0
09/08/2024 11:00;09/08/2024 22:00;22/08/2024 22:00;TRADER_79;T_186;BUY;Swap;575770.2248;Bank E;1.749794557;Confirmed;94.76422214;0
19/01/2024 16:00;19/01/2024 22:00;22/01/2024 22:00;TRADER_82;T_187;SELL;Futures;1323232.04;Bank A;1.17433499;Cancelled;111.9179414;0
13/11/2024 03:00;13/11/2024 04:00;16/11/2024 04:00;TRADER_157;T_188;SELL;FXSpot;742998.8066;Bank E;1.140127648;Confirmed;119.463894;0
08/05/2024 03:00;08/05/2024 23:00;13/05/2024 23:00;TRADER_142;T_189;BUY;Options;1020832.817;Bank C;1.610630897;Pending;104.3238052;0
02/07/2024 16:00;02/07/2024 18:00;28/07/2024 18:00;TRADER_24;T_190;SELL;FXSpot;1317966.725;Bank B;1.2482571;Pending;116.2483884;0
27/03/2023 09:00;27/03/2023 16:00;05/04/2023 16:00;TRADER_87;T_191;SELL;FXSpot;531577.747;Bank C;0.650354773;Pending;142.4557099;0
14/08/2023 23:00;15/08/2023 02:00;17/08/2023 02:00;TRADER_167;T_192;SELL;Options;1451535.802;Bank C;0.904862618;Cancelled;65.66713047;0
30/08/2024 21:00;31/08/2024 09:00;13/09/2024 09:00;TRADER_32;T_193;BUY;FXSpot;1302075.794;Bank E;1.201872316;Pending;122.6864228;0
26/10/2023 06:00;26/10/2023 12:00;04/11/2023 12:00;TRADER_37;T_194;BUY;Bond;948968.458;Bank A;1.549679734;Confirmed;111.0795378;0
03/03/2024 00:00;03/03/2024 11:00;26/03/2024 11:00;TRADER_35;T_195;SELL;Bond;859138.4531;Bank D;1.176597638;Cancelled;104.4773066;0
05/11/2023 08:00;05/11/2023 11:00;02/12/2023 11:00;TRADER_133;T_196;BUY;Bond;922298.0145;Bank C;1.31732949;Confirmed;90.79359197;0
16/02/2024 10:00;16/02/2024 14:00;04/03/2024 14:00;TRADER_126;T_197;SELL;Futures;482096.2834;Bank C;1.920501039;Cancelled;131.4904453;0
23/09/2024 07:00;23/09/2024 20:00;13/10/2024 20:00;TRADER_131;T_198;BUY;Swap;619666.9697;Bank A;0.853512562;Cancelled;112.2993152;0
18/02/2023 02:00;18/02/2023 16:00;03/03/2023 16:00;TRADER_163;T_199;SELL;FXSpot;860196.3932;Bank C;1.246413546;Cancelled;103.6001273;0
07/07/2023 11:00;07/07/2023 18:00;24/07/2023 18:00;TRADER_170;T_200;SELL;Options;1210079.308;Bank D;0.775317018;Confirmed;112.191747;0
20/09/2023 07:00;20/09/2023 13:00;04/10/2023 13:00;TRADER_54;T_201;SELL;Bond;692183.5195;Bank E;1.460804398;Cancelled;101.9373257;0
22/05/2024 15:00;22/05/2024 22:00;02/06/2024 22:00;TRADER_86;T_202;BUY;Bond;576463.613;Bank A;1.43680967;Pending;131.9670387;0
20/06/2024 10:00;21/06/2024 00:00;03/07/2024 00:00;TRADER_64;T_203;SELL;Options;803895.5413;Bank B;0.968431909;Pending;79.32465889;0
19/08/2023 19:00;19/08/2023 23:00;31/08/2023 23:00;TRADER_102;T_204;SELL;Options;1321132.406;Bank A;1.112136784;Confirmed;79.70052213;0
06/02/2024 13:00;06/02/2024 13:00;23/02/2024 13:00;TRADER_121;T_205;BUY;Options;1008826.051;Bank D;1.892388819;Pending;58.92295499;0
11/10/2024 10:00;11/10/2024 21:00;28/10/2024 21:00;TRADER_144;T_206;SELL;Options;1424183.391;Bank B;1.236039747;Pending;136.4398628;0
17/04/2023 13:00;17/04/2023 23:00;12/05/2023 23:00;TRADER_175;T_207;BUY;Futures;1274590.592;Bank A;0.897435115;Cancelled;86.13253282;0
22/08/2023 00:00;22/08/2023 03:00;13/09/2023 03:00;TRADER_37;T_208;SELL;FXSpot;967716.8059;Bank D;0.0001;Pending;44.00049993;1
17/11/2024 18:00;18/11/2024 10:00;19/11/2024 10:00;TRADER_49;T_209;SELL;Futures;1518645.568;Bank C;1.596977495;Pending;65.72834587;0
02/04/2023 16:00;02/04/2023 19:00;30/04/2023 19:00;TRADER_83;T_210;BUY;Bond;1141072.367;Bank C;1.15370147;Confirmed;85.19896307;0
13/08/2024 12:00;13/08/2024 14:00;24/08/2024 14:00;TRADER_30;T_211;SELL;Futures;1118492.455;Bank A;1.309963754;Cancelled;84.02742639;0
04/05/2023 09:00;05/05/2023 06:00;12/05/2023 06:00;TRADER_107;T_212;SELL;FXSpot;1328547.073;Bank A;1.226418232;Cancelled;160.570779;0
14/08/2024 23:00;15/08/2024 20:00;21/08/2024 20:00;TRADER_136;T_213;BUY;Options;783826.4939;Bank C;1.27677032;Pending;43.54199911;0
13/05/2024 17:00;13/05/2024 22:00;11/06/2024 22:00;TRADER_188;T_214;SELL;Futures;844587.8509;Bank E;1.404462279;Confirmed;70.14187424;0
30/04/2023 13:00;01/05/2023 06:00;12/05/2023 06:00;TRADER_120;T_215;SELL;Options;1210002.594;Bank B;1.103934567;Confirmed;80.35452539;0
23/12/2024 12:00;24/12/2024 10:00;14/01/2025 10:00;TRADER_53;T_216;BUY;Bond;1063839.967;Bank A;1.688010853;Confirmed;72.23637751;0
06/08/2024 00:00;06/08/2024 20:00;18/08/2024 20:00;TRADER_55;T_217;SELL;Bond;832673.5771;Bank D;1.108459899;Cancelled;128.1015029;0
26/08/2023 11:00;27/08/2023 10:00;25/09/2023 10:00;TRADER_176;T_218;SELL;Futures;1059968.52;Bank D;1.091349413;Pending;85.2876292;0
16/06/2023 03:00;16/06/2023 23:00;05/07/2023 23:00;TRADER_94;T_219;SELL;FXSpot;693630.6507;Bank C;1.22827083;Cancelled;85.15030881;0
14/07/2024 06:00;14/07/2024 09:00;11/08/2024 09:00;TRADER_118;T_220;BUY;Options;1544481.645;Bank D;1.349462737;Confirmed;86.48844319;0
20/02/2023 18:00;21/02/2023 08:00;19/03/2023 08:00;TRADER_35;T_221;BUY;Options;574540.4099;Bank C;1.204863289;Confirmed;102.1790858;0
17/07/2023 07:00;17/07/2023 19:00;14/08/2023 19:00;TRADER_127;T_222;BUY;Options;1352104.557;Bank A;1.151688964;Cancelled;120.6418567;0
15/04/2024 16:00;16/04/2024 12:00;29/04/2024 12:00;TRADER_160;T_223;BUY;Futures;946629.1724;Bank C;0.902657698;Pending;86.56281221;0
09/07/2023 19:00;10/07/2023 14:00;19/07/2023 14:00;TRADER_113;T_224;SELL;Bond;694280.8984;Bank C;1.351914462;Cancelled;166.2942031;0
17/01/2024 02:00;17/01/2024 21:00;24/01/2024 21:00;TRADER_78;T_225;SELL;Bond;711519.4649;Bank B;1.46958566;Pending;100.5551543;0
02/12/2023 10:00;03/12/2023 06:00;16/12/2023 06:00;TRADER_98;T_226;BUY;Options;1247394.161;Bank A;0.941575543;Confirmed;52.95087299;0
15/06/2024 13:00;16/06/2024 10:00;28/06/2024 10:00;TRADER_108;T_227;SELL;Futures;928370.7854;Bank D;1.296085695;Confirmed;96.80701421;0
27/12/2024 05:00;27/12/2024 17:00;16/01/2025 17:00;TRADER_3;T_228;BUY;Bond;1193969.126;Bank C;1.221089411;Cancelled;91.47708709;0
15/10/2023 05:00;16/10/2023 01:00;25/10/2023 01:00;TRADER_50;T_229;SELL;Futures;595174.4898;Bank C;1.480504837;Confirmed;130.2541437;0
21/08/2024 21:00;22/08/2024 00:00;23/08/2024 00:00;TRADER_146;T_230;BUY;Futures;787973.7856;Bank E;0.579684996;Confirmed;120.1890052;0
29/08/2024 21:00;30/08/2024 20:00;10/09/2024 20:00;TRADER_23;T_231;SELL;Options;893826.048;Bank E;1.308889071;Confirmed;122.148358;0
24/05/2023 04:00;24/05/2023 06:00;03/06/2023 06:00;TRADER_31;T_232;BUY;Bond;1151338.869;Bank C;1.534582951;Pending;91.96152528;0
31/12/2023 18:00;01/01/2024 02:00;09/01/2024 02:00;TRADER_40;T_233;SELL;Bond;1130522.316;Bank B;1.694619698;Confirmed;65.52637413;0
20/03/2024 21:00;21/03/2024 01:00;08/04/2024 01:00;TRADER_176;T_234;BUY;Swap;544233.4946;Bank C;1.529508268;Confirmed;145.76591;0
03/09/2023 15:00;03/09/2023 19:00;06/09/2023 19:00;TRADER_132;T_235;SELL;FXSpot;749627.4824;Bank E;0.813357797;Pending;113.6191696;0
23/11/2024 01:00;23/11/2024 18:00;24/11/2024 18:00;TRADER_157;T_236;BUY;Options;1144472.832;Bank C;1.336732889;Confirmed;150.8139521;0
13/10/2024 12:00;13/10/2024 12:00;06/11/2024 12:00;TRADER_183;T_237;BUY;Swap;851950.1659;Bank B;1.48883821;Cancelled;63.54823508;0
20/10/2023 14:00;21/10/2023 02:00;18/11/2023 02:00;TRADER_43;T_238;BUY;Bond;845215.6565;Bank A;0.927291677;Pending;133.1750517;0
17/01/2024 07:00;17/01/2024 07:00;20/01/2024 07:00;TRADER_88;T_239;SELL;Options;400234.544;Bank C;0.935732138;Cancelled;41.2966351;0
22/08/2023 08:00;23/08/2023 00:00;13/09/2023 00:00;TRADER_85;T_240;SELL;FXSpot;1401939.247;Bank A;1.414856315;Confirmed;75.25281844;0
30/11/2023 04:00;30/11/2023 11:00;16/12/2023 11:00;TRADER_100;T_241;BUY;FXSpot;782171.3685;Bank A;1.733095098;Confirmed;49.93350447;0
11/01/2024 07:00;11/01/2024 11:00;20/01/2024 11:00;TRADER_24;T_242;SELL;FXSpot;1122492.101;Bank D;0.952727919;Cancelled;74.81417055;0
23/06/2024 10:00;23/06/2024 11:00;14/07/2024 11:00;TRADER_81;T_243;BUY;Bond;1418628.823;Bank D;1.25982602;Cancelled;91.870238;0
13/07/2023 10:00;13/07/2023 21:00;29/07/2023 21:00;TRADER_135;T_244;SELL;Bond;980727.1313;Bank C;1.704656392;Cancelled;102.3956905;0
16/04/2024 08:00;16/04/2024 17:00;23/04/2024 17:00;TRADER_121;T_245;SELL;Options;1075549.79;Bank D;0.706009031;Confirmed;83.15880629;0
16/11/2023 23:00;17/11/2023 10:00;01/12/2023 10:00;TRADER_118;T_246;BUY;Bond;728072.7961;Bank B;0.962371509;Confirmed;84.06773198;0
09/12/2023 00:00;09/12/2023 14:00;20/12/2023 14:00;TRADER_72;T_247;BUY;FXSpot;744914.7139;Bank D;0.591547994;Cancelled;73.44750789;0
22/03/2024 12:00;23/03/2024 03:00;20/04/2024 03:00;TRADER_133;T_248;BUY;Options;571829.3403;Bank C;1.316649433;Cancelled;92.40151849;0
28/12/2024 05:00;29/12/2024 03:00;19/01/2025 03:00;TRADER_114;T_249;BUY;FXSpot;870697.9622;Bank D;1.196328724;Cancelled;71.15918205;0
24/05/2023 12:00;24/05/2023 19:00;06/06/2023 19:00;TRADER_149;T_250;BUY;Swap;616561.1433;Bank E;0.849870943;Cancelled;59.25025687;0
24/03/2024 05:00;25/03/2024 01:00;17/04/2024 01:00;TRADER_13;T_251;BUY;Futures;792100.1736;Bank B;1.077803273;Cancelled;102.0763796;0
24/08/2024 10:00;24/08/2024 14:00;09/09/2024 14:00;TRADER_138;T_252;BUY;Futures;1026839.993;Bank B;1.202317566;Confirmed;115.4961769;0
14/02/2023 04:00;14/02/2023 07:00;27/02/2023 07:00;TRADER_6;T_253;SELL;Bond;1226144.519;Bank A;1.102574313;Cancelled;66.61074319;0
23/05/2023 12:00;24/05/2023 10:00;04/06/2023 10:00;TRADER_163;T_254;BUY;Futures;528506.1425;Bank C;1.044694834;Confirmed;92.39995286;0
13/01/2023 13:00;14/01/2023 04:00;08/02/2023 04:00;TRADER_146;T_255;BUY;Bond;547543.6537;Bank B;1.007096683;Confirmed;72.45023472;0
03/06/2024 12:00;03/06/2024 19:00;04/06/2024 19:00;TRADER_152;T_256;SELL;Swap;1254022.043;Bank C;1.071742079;Pending;127.1447923;0
08/12/2024 22:00;09/12/2024 06:00;02/01/2025 06:00;TRADER_167;T_257;SELL;FXSpot;700103.6757;Bank E;0.959478934;Pending;110.4145102;0
30/01/2023 03:00;31/01/2023 00:00;23/02/2023 00:00;TRADER_109;T_258;BUY;Bond;1474272.078;Bank C;0.779939528;Confirmed;67.19628585;0
08/01/2023 22:00;08/01/2023 23:00;12/01/2023 23:00;TRADER_111;T_259;SELL;Swap;667407.065;Bank C;0.540948529;Cancelled;54.79644761;0
13/03/2024 04:00;13/03/2024 21:00;18/03/2024 21:00;TRADER_74;T_260;BUY;FXSpot;878237.9789;Bank E;1.093421981;Pending;66.20399735;0
24/12/2024 12:00;25/12/2024 02:00;06/01/2025 02:00;TRADER_179;T_261;BUY;Swap;885752.0288;Bank E;0.933399589;Confirmed;87.53756754;0
04/05/2023 23:00;05/05/2023 17:00;19/05/2023 17:00;TRADER_200;T_262;SELL;Options;1119910.638;Bank B;1.166109924;Pending;62.9992649;0
12/09/2023 06:00;12/09/2023 10:00;11/10/2023 10:00;TRADER_60;T_263;BUY;Futures;748990.175;Bank D;0.832733126;Confirmed;74.60959772;0
17/03/2023 16:00;17/03/2023 23:00;29/03/2023 23:00;TRADER_87;T_264;SELL;FXSpot;922861.0866;Bank C;0.881499628;Cancelled;85.36644687;0
24/01/2023 17:00;25/01/2023 00:00;10/02/2023 00:00;TRADER_199;T_265;SELL;FXSpot;819395.9607;Bank B;1.517738299;Pending;102.858688;0
15/08/2023 18:00;16/08/2023 10:00;20/08/2023 10:00;TRADER_173;T_266;SELL;Futures;1139769.03;Bank A;1.420536427;Cancelled;84.93997237;0
20/03/2023 23:00;21/03/2023 03:00;29/03/2023 03:00;TRADER_77;T_267;BUY;Swap;664533.9982;Bank C;0.807201305;Cancelled;125.3273729;0
10/06/2023 23:00;11/06/2023 06:00;14/06/2023 06:00;TRADER_156;T_268;SELL;Futures;1005523.027;Bank E;1.411717566;Pending;61.56749018;0
22/06/2024 01:00;22/06/2024 10:00;21/07/2024 10:00;TRADER_73;T_269;BUY;Swap;1030278.602;Bank D;1.472970149;Pending;114.2805784;0
07/11/2023 15:00;07/11/2023 17:00;09/11/2023 17:00;TRADER_163;T_270;SELL;FXSpot;1405998.349;Bank E;1.057714801;Cancelled;107.8851738;0
17/06/2023 06:00;17/06/2023 08:00;28/06/2023 08:00;TRADER_98;T_271;BUY;Options;802090.3712;Bank E;0.971786785;Pending;91.22914441;0
07/04/2024 05:00;07/04/2024 10:00;12/04/2024 10:00;TRADER_131;T_272;BUY;Swap;984040.1118;Bank C;0.658395594;Pending;185.4093076;0
06/05/2023 09:00;06/05/2023 12:00;16/05/2023 12:00;TRADER_7;T_273;SELL;Options;1123637.479;Bank B;1.324281786;Cancelled;126.3799921;0
20/11/2024 02:00;20/11/2024 17:00;04/12/2024 17:00;TRADER_2;T_274;SELL;Options;1201405.641;Bank B;1.304294936;Confirmed;97.08846441;0
23/03/2024 01:00;23/03/2024 15:00;14/04/2024 15:00;TRADER_75;T_275;SELL;Futures;1822758.26;Bank C;1.475521866;Pending;95.45758729;0
28/02/2023 17:00;01/03/2023 00:00;29/03/2023 00:00;TRADER_127;T_276;SELL;Swap;853964.1593;Bank B;1.000766576;Pending;100.8801188;0
25/05/2024 09:00;25/05/2024 15:00;16/06/2024 15:00;TRADER_2;T_277;SELL;Bond;1081649.368;Bank E;1.367914032;Cancelled;120.7789098;0
02/02/2023 16:00;03/02/2023 08:00;09/02/2023 08:00;TRADER_192;T_278;SELL;Swap;1164662.322;Bank A;1.210186592;Confirmed;115.0570923;0
04/12/2023 08:00;04/12/2023 22:00;02/01/2024 22:00;TRADER_85;T_279;SELL;FXSpot;773805.4768;Bank D;1.281116313;Cancelled;97.94002379;0
12/11/2023 00:00;12/11/2023 23:00;18/11/2023 23:00;TRADER_70;T_280;SELL;Swap;941961.9486;Bank D;1.300818337;Confirmed;32.69236644;0
06/06/2024 05:00;06/06/2024 09:00;22/06/2024 09:00;TRADER_123;T_281;BUY;FXSpot;1241932.594;Bank E;1.032149467;Cancelled;120.982572;0
02/11/2023 23:00;03/11/2023 04:00;07/11/2023 04:00;TRADER_126;T_282;SELL;Swap;1190771.558;Bank D;1.33778968;Pending;103.3282015;0
28/10/2023 06:00;29/10/2023 04:00;19/11/2023 04:00;TRADER_148;T_283;BUY;Futures;1348838.256;Bank E;1.058542;Confirmed;70.0810978;0
30/08/2023 17:00;30/08/2023 21:00;01/09/2023 21:00;TRADER_124;T_284;BUY;Futures;794615.7899;Bank C;2.005185852;Confirmed;82.8502083;0
06/12/2024 01:00;06/12/2024 08:00;10/12/2024 08:00;TRADER_38;T_285;SELL;Bond;1016664.439;Bank A;1.595017442;Confirmed;126.9365523;0
07/09/2023 10:00;07/09/2023 16:00;20/09/2023 16:00;TRADER_17;T_286;SELL;Futures;1165520.91;Bank B;0.864402688;Pending;65.42915037;0
19/03/2024 15:00;20/03/2024 14:00;10/04/2024 14:00;TRADER_184;T_287;BUY;Bond;950630.4804;Bank A;1.145251869;Cancelled;21.20506229;0
30/12/2023 04:00;30/12/2023 06:00;04/01/2024 06:00;TRADER_180;T_288;BUY;Swap;1503376.044;Bank D;0.937474227;Confirmed;137.5693544;0
28/05/2024 11:00;29/05/2024 06:00;31/05/2024 06:00;TRADER_110;T_289;SELL;Options;431412.4353;Bank B;1.532445992;Cancelled;52.36161888;0
19/07/2023 04:00;19/07/2023 21:00;27/07/2023 21:00;TRADER_187;T_290;BUY;FXSpot;1054614.464;Bank D;1.194630766;Cancelled;37.95100777;0
09/04/2023 16:00;09/04/2023 16:00;02/05/2023 16:00;TRADER_40;T_291;BUY;Futures;1001715.159;Bank E;1.725574355;Cancelled;92.16875999;0
16/05/2024 15:00;17/05/2024 09:00;19/05/2024 09:00;TRADER_20;T_292;BUY;Swap;618386.3446;Bank C;1.628875729;Confirmed;95.88830558;0
05/10/2023 07:00;06/10/2023 06:00;18/10/2023 06:00;TRADER_161;T_293;SELL;Options;1271598.598;Bank D;0.740532826;Pending;120.4438529;0
07/12/2023 13:00;07/12/2023 20:00;27/12/2023 20:00;TRADER_61;T_294;BUY;Options;702535.4214;Bank E;1.608574456;Cancelled;121.1179303;0
07/07/2023 07:00;07/07/2023 07:00;03/08/2023 07:00;TRADER_14;T_295;BUY;FXSpot;1371753.136;Bank E;1.201799497;Confirmed;78.68317347;0
29/03/2024 21:00;30/03/2024 11:00;12/04/2024 11:00;TRADER_18;T_296;SELL;Bond;1411824.02;Bank C;1.539455449;Confirmed;111.4117251;0
12/07/2024 11:00;13/07/2024 10:00;21/07/2024 10:00;TRADER_171;T_297;BUY;Bond;1226826.578;Bank B;1.47519438;Cancelled;147.3929699;0
30/06/2024 17:00;01/07/2024 07:00;26/07/2024 07:00;TRADER_95;T_298;BUY;Bond;1423569.746;Bank A;0.884263068;Cancelled;89.8053244;0
01/04/2024 22:00;02/04/2024 00:00;17/04/2024 00:00;TRADER_47;T_299;SELL;Options;583165.4663;Bank C;1.541141748;Pending;100.318252;0
05/02/2023 13:00;06/02/2023 03:00;17/02/2023 03:00;TRADER_24;T_300;BUY;Bond;1468316.114;Bank B;1.282385231;Pending;44.98788353;0
07/12/2024 14:00;07/12/2024 20:00;11/12/2024 20:00;TRADER_90;T_301;BUY;Swap;1264403.074;Bank D;1.26641446;Confirmed;77.85455298;0
17/02/2024 19:00;17/02/2024 19:00;08/03/2024 19:00;TRADER_164;T_302;SELL;Swap;1492958.55;Bank E;1.606787844;Pending;74.29967242;0
19/07/2023 01:00;19/07/2023 04:00;22/07/2023 04:00;TRADER_114;T_303;SELL;Options;415116.2769;Bank C;0.641149051;Cancelled;72.86160316;0
01/10/2024 02:00;01/10/2024 04:00;25/10/2024 04:00;TRADER_135;T_304;BUY;FXSpot;893848.9553;Bank A;1.116879188;Pending;114.7706627;0
14/04/2023 19:00;14/04/2023 20:00;05/05/2023 20:00;TRADER_58;T_305;BUY;Swap;1408641.839;Bank A;0.778234316;Confirmed;115.5379175;0
30/09/2024 16:00;01/10/2024 01:00;30/10/2024 01:00;TRADER_187;T_306;SELL;Futures;692495.7553;Bank C;1.38971624;Cancelled;112.8519112;0
31/08/2024 07:00;31/08/2024 16:00;28/09/2024 16:00;TRADER_28;T_307;SELL;Bond;503043.4254;Bank C;1.017935194;Confirmed;77.03711119;0
08/05/2023 03:00;08/05/2023 07:00;05/06/2023 07:00;TRADER_159;T_308;SELL;Futures;1316680.985;Bank D;1.519713305;Cancelled;52.10218544;0
27/10/2024 19:00;28/10/2024 14:00;14/11/2024 14:00;TRADER_8;T_309;SELL;Swap;902538.4127;Bank C;1.635987099;Cancelled;106.5009241;0
13/11/2024 20:00;14/11/2024 07:00;03/12/2024 07:00;TRADER_60;T_310;SELL;FXSpot;1118007.892;Bank B;0.880955995;Pending;89.50382041;0
06/02/2023 12:00;07/02/2023 04:00;14/02/2023 04:00;TRADER_32;T_311;SELL;FXSpot;1002041.851;Bank D;1.121630343;Cancelled;26.17499166;0
22/06/2023 14:00;22/06/2023 22:00;02/07/2023 22:00;TRADER_153;T_312;SELL;FXSpot;221283.8784;Bank B;1.034680975;Confirmed;98.89232992;0
25/09/2024 10:00;25/09/2024 22:00;11/10/2024 22:00;TRADER_186;T_313;BUY;Futures;920778.2193;Bank D;1.076866389;Cancelled;132.3434427;0
18/10/2023 06:00;18/10/2023 12:00;30/10/2023 12:00;TRADER_165;T_314;BUY;Bond;1007987.102;Bank E;1.123021547;Confirmed;63.43014219;0
22/10/2023 23:00;23/10/2023 20:00;09/11/2023 20:00;TRADER_183;T_315;BUY;Swap;1244790.093;Bank E;1.36889824;Cancelled;126.4692049;0
29/11/2023 19:00;30/11/2023 05:00;06/12/2023 05:00;TRADER_20;T_316;SELL;Bond;907266.5983;Bank D;0.979007126;Cancelled;107.9952711;0
11/10/2023 07:00;11/10/2023 19:00;31/10/2023 19:00;TRADER_68;T_317;BUY;Bond;846657.5159;Bank A;1.764418176;Pending;61.70756282;0
06/07/2023 01:00;06/07/2023 23:00;08/07/2023 23:00;TRADER_23;T_318;BUY;Options;992851.7726;Bank D;0.927273992;Confirmed;71.94315218;0
10/12/2024 03:00;10/12/2024 12:00;06/01/2025 12:00;TRADER_119;T_319;SELL;Swap;707800.9419;Bank B;1.336157241;Cancelled;88.20574834;0
13/07/2024 01:00;13/07/2024 17:00;22/07/2024 17:00;TRADER_158;T_320;BUY;Bond;1008407.781;Bank E;1.225991308;Pending;121.3905519;0
13/12/2023 07:00;13/12/2023 21:00;10/01/2024 21:00;TRADER_163;T_321;SELL;FXSpot;1099481.557;Bank D;1.300833223;Confirmed;50.70858289;0
18/12/2024 06:00;19/12/2024 03:00;23/12/2024 03:00;TRADER_164;T_322;BUY;FXSpot;555607.4526;Bank C;0.671020653;Confirmed;158.5146629;0
10/08/2024 10:00;11/08/2024 02:00;16/08/2024 02:00;TRADER_127;T_323;BUY;Options;807734.7656;Bank A;1.1389331;Confirmed;120.3692803;0
04/08/2023 17:00;05/08/2023 00:00;31/08/2023 00:00;TRADER_18;T_324;BUY;Bond;1225344.298;Bank C;1.117063805;Pending;81.14132905;0
17/08/2024 06:00;18/08/2024 01:00;29/08/2024 01:00;TRADER_46;T_325;SELL;FXSpot;783176.6748;Bank D;0.631415652;Cancelled;103.865554;0
13/12/2023 04:00;13/12/2023 09:00;17/12/2023 09:00;TRADER_154;T_326;BUY;Bond;839675.7585;Bank B;1.071391279;Confirmed;68.96734712;0
05/09/2023 21:00;06/09/2023 14:00;26/09/2023 14:00;TRADER_2;T_327;SELL;FXSpot;1086161.163;Bank D;0.808424975;Pending;75.1006409;0
17/02/2023 22:00;18/02/2023 12:00;05/03/2023 12:00;TRADER_28;T_328;SELL;Futures;1329599.739;Bank D;1.166370008;Pending;24.70515195;0
22/03/2023 11:00;22/03/2023 12:00;18/04/2023 12:00;TRADER_126;T_329;SELL;Futures;1235739.049;Bank E;1.393304861;Confirmed;118.9430133;0
19/01/2024 12:00;20/01/2024 00:00;05/02/2024 00:00;TRADER_139;T_330;SELL;Options;641785.107;Bank E;1.132228253;Confirmed;106.8636773;0
15/02/2023 01:00;15/02/2023 18:00;16/02/2023 18:00;TRADER_185;T_331;BUY;FXSpot;964466.2569;Bank A;1.554507901;Pending;127.5853798;0
05/12/2024 00:00;05/12/2024 12:00;01/01/2025 12:00;TRADER_155;T_332;SELL;Bond;969316.5727;Bank E;1.119021348;Pending;54.39613705;0
12/07/2024 15:00;12/07/2024 20:00;15/07/2024 20:00;TRADER_5;T_333;SELL;Swap;938810.3294;Bank B;1.329314844;Pending;58.62122307;0
22/11/2023 05:00;22/11/2023 07:00;19/12/2023 07:00;TRADER_20;T_334;SELL;Swap;774491.1461;Bank B;0.766125595;Pending;103.7039938;0
07/08/2023 05:00;07/08/2023 07:00;19/08/2023 07:00;TRADER_140;T_335;BUY;Swap;1344937.002;Bank E;1.310744811;Confirmed;141.1064222;0
06/12/2024 23:00;07/12/2024 17:00;09/12/2024 17:00;TRADER_33;T_336;BUY;FXSpot;1660384.05;Bank B;0.920186912;Pending;144.2456182;0
