TimeStamp,tradeDate,settlementDate,TraderID,TradeID,Action,Product,NotionalAmount,Counterparty,PriceOrRate,Status,Latency(ms),is_anomaly
2023-09-01 23:00:00,2023-09-02 08:00:00,2023-09-14 08:00:00,TRADER_199,T_146,BUY,FXSpot,1277652.408444077,Bank B,1.130374047752546,Cancelled,140.232120042256,0
2023-11-05 00:00:00,2023-11-05 06:00:00,2023-12-01 06:00:00,TRADER_74,T_147,BUY,Bond,873235.2685804889,Bank D,0.971236466853346,Cancelled,143.6218620868911,0
2024-08-04 05:00:00,2024-08-04 18:00:00,2024-08-14 18:00:00,TRADER_147,T_148,SELL,FXSpot,165766.84885624866,Bank B,1.0099858459165467,Pending,74.44586775926682,0
2023-08-30 07:00:00,2023-08-30 19:00:00,2023-09-09 19:00:00,TRADER_159,T_149,BUY,Bond,793021.3695381751,Bank D,1.2091114881442675,Cancelled,73.58831715811917,0
2023-07-25 11:00:00,2023-07-25 13:00:00,2023-07-27 13:00:00,TRADER_76,T_150,SELL,FXSpot,1220136.1441494278,Bank A,1.426901834277469,Confirmed,89.97374755331664,0
2023-01-09 10:00:00,2023-01-10 00:00:00,2023-01-23 00:00:00,TRADER_89,T_151,SELL,Swap,1228214.0589661542,Bank A,0.5620244000369103,Pending,101.85939375628972,0
2024-04-21 23:00:00,2024-04-22 15:00:00,2024-05-15 15:00:00,TRADER_68,T_152,SELL,Options,1105733.115513895,Bank A,1.6946244286430674,Cancelled,133.95174789099022,0
2024-06-12 16:00:00,2024-06-12 16:00:00,2024-06-21 16:00:00,TRADER_32,T_153,BUY,FXSpot,1041447.3823676936,Bank E,1.2899433388700396,Cancelled,122.41292813699285,0
2023-07-02 21:00:00,2023-07-03 01:00:00,2023-07-26 01:00:00,TRADER_102,T_154,SELL,Options,1094587.332255099,Bank A,1.2339746725132883,Confirmed,110.78951287514342,0
2023-04-07 23:00:00,2023-04-08 18:00:00,2023-05-04 18:00:00,TRADER_185,T_155,SELL,Futures,1202354.4448457286,Bank C,1.1855780645570868,Pending,82.2300401325707,0
2023-11-30 12:00:00,2023-11-30 16:00:00,2023-12-09 16:00:00,TRADER_159,T_156,BUY,Swap,1083304.3646350894,Bank D,1.156115159937595,Cancelled,72.69301074829507,0
2023-11-21 01:00:00,2023-11-21 17:00:00,2023-11-23 17:00:00,TRADER_3,T_157,SELL,Bond,1043878.154842008,Bank D,1.9239448923855167,Pending,89.96248506998677,0
2023-01-09 05:00:00,2023-01-10 02:00:00,2023-01-28 02:00:00,TRADER_20,T_158,SELL,Swap,1490973.8042153802,Bank B,1.1039843947018877,Cancelled,99.33339000533265,0
2023-03-22 10:00:00,2023-03-23 01:00:00,2023-04-10 01:00:00,TRADER_144,T_159,BUY,Bond,1124752.9817382875,Bank B,0.9396016724937766,Cancelled,103.07629177656128,0
2024-05-05 14:00:00,2024-05-06 09:00:00,2024-05-31 09:00:00,TRADER_42,T_160,BUY,Swap,998318.2231310256,Bank D,1.300353106587754,Pending,87.211515307253,0
2024-09-20 15:00:00,2024-09-20 15:00:00,2024-09-23 15:00:00,TRADER_46,T_161,BUY,Options,707373.7418479971,Bank E,1.156757031455029,Cancelled,111.58419834219217,0
2024-01-25 03:00:00,2024-01-25 07:00:00,2024-02-09 07:00:00,TRADER_76,T_162,BUY,Options,1243340.9956591283,Bank A,0.9404056729331638,Pending,106.62774874377408,0
2024-04-27 21:00:00,2024-04-28 16:00:00,2024-05-14 16:00:00,TRADER_108,T_163,SELL,Futures,1125879.699073398,Bank A,1.656035178239383,Pending,110.72266264212617,0
2024-10-16 12:00:00,2024-10-16 13:00:00,2024-11-01 13:00:00,TRADER_50,T_164,BUY,Swap,922120.9560060574,Bank D,1.2018190790563466,Pending,14.94298537481815,0
2024-12-11 03:00:00,2024-12-11 07:00:00,2025-01-09 07:00:00,TRADER_119,T_165,SELL,Swap,996335.2837423922,Bank D,1.1817431246425785,Pending,110.19941020807688,0
2023-04-28 03:00:00,2023-04-28 20:00:00,2023-05-10 20:00:00,TRADER_134,T_166,SELL,FXSpot,1462847.1358683915,Bank C,0.9585714478750946,Pending,102.14296715114212,0
2024-08-16 11:00:00,2024-08-17 05:00:00,2024-09-05 05:00:00,TRADER_999999,T_167,SELL,Futures,661992.4097389583,Bank A,1.459865761670354,Cancelled,116.05447593322292,1
2023-09-30 18:00:00,2023-09-30 23:00:00,2023-10-16 23:00:00,TRADER_83,T_168,SELL,Swap,758422.9135413754,Bank B,0.9648765119844306,Confirmed,87.81752263690257,0
2023-03-24 18:00:00,2023-03-25 10:00:00,2023-03-31 10:00:00,TRADER_147,T_169,BUY,Options,571727.1998702777,Bank C,0.960068381984124,Cancelled,97.2637139816645,0
2023-12-14 10:00:00,2023-12-15 08:00:00,2024-01-07 08:00:00,TRADER_134,T_170,SELL,Bond,1105923.51754274,Bank B,0.9998720780820431,Cancelled,116.4585391371063,0
2024-04-20 11:00:00,2024-04-20 21:00:00,2024-05-09 21:00:00,TRADER_97,T_171,BUY,FXSpot,1604377.156553567,Bank E,1.1405793347902549,Confirmed,53.07691707101798,0
2023-05-02 07:00:00,2023-05-02 21:00:00,2023-05-11 21:00:00,TRADER_181,T_172,BUY,Swap,1029284.7382379218,Bank E,1.3019345330961067,Confirmed,121.54472989070636,0
2023-03-14 06:00:00,2023-03-14 07:00:00,2023-03-17 07:00:00,TRADER_105,T_173,BUY,FXSpot,1079396.820458442,Bank B,2.0501272037153693,Confirmed,62.01139624463882,0
2023-12-28 16:00:00,2023-12-29 03:00:00,2024-01-09 03:00:00,TRADER_90,T_174,SELL,FXSpot,812248.3956849996,Bank D,1.2516299314921318,Pending,60.88377606663146,0
2023-08-28 23:00:00,2023-08-29 22:00:00,2023-09-16 22:00:00,TRADER_123,T_175,BUY,Futures,757906.9372843076,Bank E,1.5896128971136123,Confirmed,129.8340309074982,0
2023-04-10 09:00:00,2023-04-11 03:00:00,2023-05-10 03:00:00,TRADER_112,T_176,SELL,Swap,946281.759417508,Bank A,1.0008950977449185,Confirmed,118.11468855304928,0
2024-04-07 23:00:00,2024-04-08 14:00:00,2024-04-15 14:00:00,TRADER_23,T_177,SELL,FXSpot,757794.3142053023,Bank B,1.2318781386114173,Cancelled,47.64304474514693,0
2023-07-17 08:00:00,2023-07-17 19:00:00,2023-08-10 19:00:00,TRADER_11,T_178,SELL,Bond,1090367.7532138743,Bank E,0.6660055801904508,Cancelled,105.5852749512309,0
2023-03-17 02:00:00,2023-03-17 02:00:00,2023-03-31 02:00:00,TRADER_146,T_179,BUY,Bond,926375.2780598664,Bank A,1.7125976004210075,Cancelled,118.43760901335396,0
2023-12-06 19:00:00,2023-12-07 14:00:00,2023-12-14 14:00:00,TRADER_195,T_180,BUY,Swap,430971.8426725204,Bank B,1.2606526116826735,Cancelled,160.1992043992852,0
2023-12-05 08:00:00,2023-12-06 05:00:00,2023-12-27 05:00:00,TRADER_154,T_181,SELL,Options,856206.5231459335,Bank E,0.4057148981095959,Cancelled,82.56570496789277,0
2023-10-03 16:00:00,2023-10-04 05:00:00,2023-10-20 05:00:00,TRADER_172,T_182,SELL,Bond,710395.2921819531,Bank D,0.7647367151300482,Cancelled,79.71883827089165,0
2024-08-17 01:00:00,2024-08-17 07:00:00,2024-09-02 07:00:00,TRADER_101,T_183,BUY,FXSpot,1264032.4158179788,Bank C,0.9227038756646786,Confirmed,47.04102434834199,0
2024-08-26 14:00:00,2024-08-26 21:00:00,2024-09-02 21:00:00,TRADER_8,T_184,SELL,FXSpot,569711.1935595733,Bank A,0.8331583868086923,Confirmed,86.18992981577203,0
2024-11-24 14:00:00,2024-11-25 02:00:00,2024-12-20 02:00:00,TRADER_200,T_185,SELL,Swap,456603.8060922237,Bank A,1.1023908762915486,Confirmed,71.50773947640378,0
2024-08-09 11:00:00,2024-08-09 22:00:00,2024-08-22 22:00:00,TRADER_79,T_186,BUY,Swap,575770.2247612344,Bank E,1.7497945571768525,Confirmed,94.76422213757508,0
2024-01-19 16:00:00,2024-01-19 22:00:00,2024-01-22 22:00:00,TRADER_82,T_187,SELL,Futures,1323232.0396771862,Bank A,1.1743349896287312,Cancelled,111.91794144338098,0
2024-11-13 03:00:00,2024-11-13 04:00:00,2024-11-16 04:00:00,TRADER_157,T_188,SELL,FXSpot,742998.806593654,Bank E,1.140127648331583,Confirmed,119.46389398005658,0
2024-05-08 03:00:00,2024-05-08 23:00:00,2024-05-13 23:00:00,TRADER_142,T_189,BUY,Options,1020832.8169894177,Bank C,1.6106308974145178,Pending,104.32380520526016,0
2024-07-02 16:00:00,2024-07-02 18:00:00,2024-07-28 18:00:00,TRADER_24,T_190,SELL,FXSpot,1317966.7248966005,Bank B,1.2482571003601644,Pending,116.248388394412,0
2023-03-27 09:00:00,2023-03-27 16:00:00,2023-04-05 16:00:00,TRADER_87,T_191,SELL,FXSpot,531577.7469538645,Bank C,0.6503547726717337,Pending,142.45570993699064,0
2023-08-14 23:00:00,2023-08-15 02:00:00,2023-08-17 02:00:00,TRADER_167,T_192,SELL,Options,1451535.80154932,Bank C,0.904862617718174,Cancelled,65.66713046503213,0
2024-08-30 21:00:00,2024-08-31 09:00:00,2024-09-13 09:00:00,TRADER_32,T_193,BUY,FXSpot,1302075.794164098,Bank E,1.201872315770616,Pending,122.68642276680254,0
2023-10-26 06:00:00,2023-10-26 12:00:00,2023-11-04 12:00:00,TRADER_37,T_194,BUY,Bond,948968.4579647888,Bank A,1.5496797335790955,Confirmed,111.0795377940915,0
2024-03-03 00:00:00,2024-03-03 11:00:00,2024-03-26 11:00:00,TRADER_35,T_195,SELL,Bond,859138.4530633264,Bank D,1.1765976377270495,Cancelled,104.47730662629994,0
2023-11-05 08:00:00,2023-11-05 11:00:00,2023-12-02 11:00:00,TRADER_133,T_196,BUY,Bond,922298.014463281,Bank C,1.3173294899991996,Confirmed,90.79359196593305,0
2024-02-16 10:00:00,2024-02-16 14:00:00,2024-03-04 14:00:00,TRADER_126,T_197,SELL,Futures,482096.2833592859,Bank C,1.9205010389716863,Cancelled,131.49044529512489,0
2024-09-23 07:00:00,2024-09-23 20:00:00,2024-10-13 20:00:00,TRADER_131,T_198,BUY,Swap,619666.9697132936,Bank A,0.853512561983366,Cancelled,112.29931522556096,0
2023-02-18 02:00:00,2023-02-18 16:00:00,2023-03-03 16:00:00,TRADER_163,T_199,SELL,FXSpot,860196.3932176648,Bank C,1.2464135458071144,Cancelled,103.60012732510718,0
2023-07-07 11:00:00,2023-07-07 18:00:00,2023-07-24 18:00:00,TRADER_170,T_200,SELL,Options,1210079.3081015905,Bank D,0.7753170178297581,Confirmed,112.19174698183194,0
2023-09-20 07:00:00,2023-09-20 13:00:00,2023-10-04 13:00:00,TRADER_54,T_201,SELL,Bond,692183.5195258117,Bank E,1.460804397980955,Cancelled,101.93732574908898,0
2024-05-22 15:00:00,2024-05-22 22:00:00,2024-06-02 22:00:00,TRADER_86,T_202,BUY,Bond,576463.6129631419,Bank A,1.4368096702938349,Pending,131.9670386844921,0
2024-06-20 10:00:00,2024-06-21 00:00:00,2024-07-03 00:00:00,TRADER_64,T_203,SELL,Options,803895.5412808514,Bank B,0.9684319087590302,Pending,79.32465889214558,0
2023-08-19 19:00:00,2023-08-19 23:00:00,2023-08-31 23:00:00,TRADER_102,T_204,SELL,Options,1321132.405627841,Bank A,1.112136783511226,Confirmed,79.70052213384992,0
2024-02-06 13:00:00,2024-02-06 13:00:00,2024-02-23 13:00:00,TRADER_121,T_205,BUY,Options,1008826.0507993506,Bank D,1.8923888192064464,Pending,58.92295499168104,0
2024-10-11 10:00:00,2024-10-11 21:00:00,2024-10-28 21:00:00,TRADER_144,T_206,SELL,Options,1424183.3905556097,Bank B,1.2360397471397455,Pending,136.43986278971997,0
2023-04-17 13:00:00,2023-04-17 23:00:00,2023-05-12 23:00:00,TRADER_175,T_207,BUY,Futures,1274590.5917934754,Bank A,0.8974351145344663,Cancelled,86.13253281854881,0
2023-08-22 00:00:00,2023-08-22 03:00:00,2023-09-13 03:00:00,TRADER_37,T_208,SELL,FXSpot,967716.805885199,Bank D,0.0001,Pending,44.00049993189144,1
2024-11-17 18:00:00,2024-11-18 10:00:00,2024-11-19 10:00:00,TRADER_49,T_209,SELL,Futures,1518645.5684456276,Bank C,1.5969774949236824,Pending,65.72834586538563,0
2023-04-02 16:00:00,2023-04-02 19:00:00,2023-04-30 19:00:00,TRADER_83,T_210,BUY,Bond,1141072.366712965,Bank C,1.15370146960538,Confirmed,85.198963066906,0
2024-08-13 12:00:00,2024-08-13 14:00:00,2024-08-24 14:00:00,TRADER_30,T_211,SELL,Futures,1118492.454661971,Bank A,1.3099637542684022,Cancelled,84.02742639478735,0
2023-05-04 09:00:00,2023-05-05 06:00:00,2023-05-12 06:00:00,TRADER_107,T_212,SELL,FXSpot,1328547.0732986897,Bank A,1.2264182319909112,Cancelled,160.57077897510112,0
2024-08-14 23:00:00,2024-08-15 20:00:00,2024-08-21 20:00:00,TRADER_136,T_213,BUY,Options,783826.4938594098,Bank C,1.2767703203854568,Pending,43.54199910504479,0
2024-05-13 17:00:00,2024-05-13 22:00:00,2024-06-11 22:00:00,TRADER_188,T_214,SELL,Futures,844587.8509438668,Bank E,1.4044622790056076,Confirmed,70.14187424290495,0
2023-04-30 13:00:00,2023-05-01 06:00:00,2023-05-12 06:00:00,TRADER_120,T_215,SELL,Options,1210002.593616574,Bank B,1.1039345672609706,Confirmed,80.35452538561043,0
2024-12-23 12:00:00,2024-12-24 10:00:00,2025-01-14 10:00:00,TRADER_53,T_216,BUY,Bond,1063839.9670505745,Bank A,1.688010852583653,Confirmed,72.23637750730958,0
2024-08-06 00:00:00,2024-08-06 20:00:00,2024-08-18 20:00:00,TRADER_55,T_217,SELL,Bond,832673.5770973595,Bank D,1.1084598985142615,Cancelled,128.10150287443113,0
2023-08-26 11:00:00,2023-08-27 10:00:00,2023-09-25 10:00:00,TRADER_176,T_218,SELL,Futures,1059968.5198894204,Bank D,1.0913494132583568,Pending,85.28762920234449,0
2023-06-16 03:00:00,2023-06-16 23:00:00,2023-07-05 23:00:00,TRADER_94,T_219,SELL,FXSpot,693630.6507114421,Bank C,1.2282708303144796,Cancelled,85.15030881195636,0
2024-07-14 06:00:00,2024-07-14 09:00:00,2024-08-11 09:00:00,TRADER_118,T_220,BUY,Options,1544481.6447055717,Bank D,1.3494627371747423,Confirmed,86.4884431936653,0
2023-02-20 18:00:00,2023-02-21 08:00:00,2023-03-19 08:00:00,TRADER_35,T_221,BUY,Options,574540.409886714,Bank C,1.204863288977733,Confirmed,102.17908582787538,0
2023-07-17 07:00:00,2023-07-17 19:00:00,2023-08-14 19:00:00,TRADER_127,T_222,BUY,Options,1352104.5568253188,Bank A,1.1516889637258665,Cancelled,120.64185666304404,0
2024-04-15 16:00:00,2024-04-16 12:00:00,2024-04-29 12:00:00,TRADER_160,T_223,BUY,Futures,946629.1723628864,Bank C,0.9026576979460328,Pending,86.56281221440621,0
2023-07-09 19:00:00,2023-07-10 14:00:00,2023-07-19 14:00:00,TRADER_113,T_224,SELL,Bond,694280.8984176517,Bank C,1.3519144619723342,Cancelled,166.29420305343237,0
2024-01-17 02:00:00,2024-01-17 21:00:00,2024-01-24 21:00:00,TRADER_78,T_225,SELL,Bond,711519.4649178085,Bank B,1.469585659895513,Pending,100.55515433809155,0
2023-12-02 10:00:00,2023-12-03 06:00:00,2023-12-16 06:00:00,TRADER_98,T_226,BUY,Options,1247394.160816487,Bank A,0.9415755427338844,Confirmed,52.950872994943786,0
2024-06-15 13:00:00,2024-06-16 10:00:00,2024-06-28 10:00:00,TRADER_108,T_227,SELL,Futures,928370.7854235844,Bank D,1.2960856954555646,Confirmed,96.80701421105228,0
2024-12-27 05:00:00,2024-12-27 17:00:00,2025-01-16 17:00:00,TRADER_3,T_228,BUY,Bond,1193969.126396114,Bank C,1.22108941074366,Cancelled,91.4770870875809,0
2023-10-15 05:00:00,2023-10-16 01:00:00,2023-10-25 01:00:00,TRADER_50,T_229,SELL,Futures,595174.4898391122,Bank C,1.480504837243544,Confirmed,130.2541437016965,0
2024-08-21 21:00:00,2024-08-22 00:00:00,2024-08-23 00:00:00,TRADER_146,T_230,BUY,Futures,787973.7855505552,Bank E,0.579684996249863,Confirmed,120.18900516471044,0
2024-08-29 21:00:00,2024-08-30 20:00:00,2024-09-10 20:00:00,TRADER_23,T_231,SELL,Options,893826.0480481456,Bank E,1.308889070667421,Confirmed,122.14835801368189,0
2023-05-24 04:00:00,2023-05-24 06:00:00,2023-06-03 06:00:00,TRADER_31,T_232,BUY,Bond,1151338.8687502143,Bank C,1.5345829507731163,Pending,91.96152528094802,0
2023-12-31 18:00:00,2024-01-01 02:00:00,2024-01-09 02:00:00,TRADER_40,T_233,SELL,Bond,1130522.3160246136,Bank B,1.6946196978333776,Confirmed,65.52637412578935,0
2024-03-20 21:00:00,2024-03-21 01:00:00,2024-04-08 01:00:00,TRADER_176,T_234,BUY,Swap,544233.494601216,Bank C,1.529508268226087,Confirmed,145.76590997997877,0
2023-09-03 15:00:00,2023-09-03 19:00:00,2023-09-06 19:00:00,TRADER_132,T_235,SELL,FXSpot,749627.4824305057,Bank E,0.813357797414744,Pending,113.61916963052872,0
2024-11-23 01:00:00,2024-11-23 18:00:00,2024-11-24 18:00:00,TRADER_157,T_236,BUY,Options,1144472.8323039084,Bank C,1.3367328893898336,Confirmed,150.81395212470906,0
2024-10-13 12:00:00,2024-10-13 12:00:00,2024-11-06 12:00:00,TRADER_183,T_237,BUY,Swap,851950.1658897866,Bank B,1.4888382095213268,Cancelled,63.54823507999757,0
2023-10-20 14:00:00,2023-10-21 02:00:00,2023-11-18 02:00:00,TRADER_43,T_238,BUY,Bond,845215.6564919116,Bank A,0.9272916768135796,Pending,133.1750516791278,0
2024-01-17 07:00:00,2024-01-17 07:00:00,2024-01-20 07:00:00,TRADER_88,T_239,SELL,Options,400234.5439894481,Bank C,0.9357321375059476,Cancelled,41.296635099626414,0
2023-08-22 08:00:00,2023-08-23 00:00:00,2023-09-13 00:00:00,TRADER_85,T_240,SELL,FXSpot,1401939.247318471,Bank A,1.4148563153516849,Confirmed,75.25281843760379,0
2023-11-30 04:00:00,2023-11-30 11:00:00,2023-12-16 11:00:00,TRADER_100,T_241,BUY,FXSpot,782171.3685383213,Bank A,1.733095097876725,Confirmed,49.93350447079087,0
2024-01-11 07:00:00,2024-01-11 11:00:00,2024-01-20 11:00:00,TRADER_24,T_242,SELL,FXSpot,1122492.101250355,Bank D,0.9527279186320942,Cancelled,74.81417055388191,0
2024-06-23 10:00:00,2024-06-23 11:00:00,2024-07-14 11:00:00,TRADER_81,T_243,BUY,Bond,1418628.823435856,Bank D,1.2598260200925322,Cancelled,91.87023799788348,0
2023-07-13 10:00:00,2023-07-13 21:00:00,2023-07-29 21:00:00,TRADER_135,T_244,SELL,Bond,980727.1313420752,Bank C,1.7046563917409046,Cancelled,102.39569052514663,0
2024-04-16 08:00:00,2024-04-16 17:00:00,2024-04-23 17:00:00,TRADER_121,T_245,SELL,Options,1075549.7904942187,Bank D,0.7060090307958053,Confirmed,83.15880629364408,0
2023-11-16 23:00:00,2023-11-17 10:00:00,2023-12-01 10:00:00,TRADER_118,T_246,BUY,Bond,728072.7961093808,Bank B,0.962371509032045,Confirmed,84.06773198183029,0
2023-12-09 00:00:00,2023-12-09 14:00:00,2023-12-20 14:00:00,TRADER_72,T_247,BUY,FXSpot,744914.7139405892,Bank D,0.5915479938483713,Cancelled,73.44750789466411,0
2024-03-22 12:00:00,2024-03-23 03:00:00,2024-04-20 03:00:00,TRADER_133,T_248,BUY,Options,571829.3402650321,Bank C,1.3166494328546174,Cancelled,92.40151848831252,0
2024-12-28 05:00:00,2024-12-29 03:00:00,2025-01-19 03:00:00,TRADER_114,T_249,BUY,FXSpot,870697.9622008877,Bank D,1.1963287238354012,Cancelled,71.15918205379643,0
2023-05-24 12:00:00,2023-05-24 19:00:00,2023-06-06 19:00:00,TRADER_149,T_250,BUY,Swap,616561.1432600496,Bank E,0.8498709429120046,Cancelled,59.25025686962853,0
2024-03-24 05:00:00,2024-03-25 01:00:00,2024-04-17 01:00:00,TRADER_13,T_251,BUY,Futures,792100.1736016276,Bank B,1.0778032732621097,Cancelled,102.07637960308674,0
2024-08-24 10:00:00,2024-08-24 14:00:00,2024-09-09 14:00:00,TRADER_138,T_252,BUY,Futures,1026839.9925640014,Bank B,1.2023175664315229,Confirmed,115.496176936993,0
2023-02-14 04:00:00,2023-02-14 07:00:00,2023-02-27 07:00:00,TRADER_6,T_253,SELL,Bond,1226144.519303962,Bank A,1.1025743126379468,Cancelled,66.61074318817727,0
2023-05-23 12:00:00,2023-05-24 10:00:00,2023-06-04 10:00:00,TRADER_163,T_254,BUY,Futures,528506.1424882151,Bank C,1.044694834145403,Confirmed,92.39995285718535,0
2023-01-13 13:00:00,2023-01-14 04:00:00,2023-02-08 04:00:00,TRADER_146,T_255,BUY,Bond,547543.6537004169,Bank B,1.0070966829792698,Confirmed,72.45023472084416,0
2024-06-03 12:00:00,2024-06-03 19:00:00,2024-06-04 19:00:00,TRADER_152,T_256,SELL,Swap,1254022.0434990658,Bank C,1.0717420789396894,Pending,127.1447922859703,0
2024-12-08 22:00:00,2024-12-09 06:00:00,2025-01-02 06:00:00,TRADER_167,T_257,SELL,FXSpot,700103.6756684817,Bank E,0.9594789337141464,Pending,110.41451016837534,0
2023-01-30 03:00:00,2023-01-31 00:00:00,2023-02-23 00:00:00,TRADER_109,T_258,BUY,Bond,1474272.0782069163,Bank C,0.7799395279922515,Confirmed,67.19628584885153,0
2023-01-08 22:00:00,2023-01-08 23:00:00,2023-01-12 23:00:00,TRADER_111,T_259,SELL,Swap,667407.064958351,Bank C,0.5409485291141292,Cancelled,54.7964476084836,0
2024-03-13 04:00:00,2024-03-13 21:00:00,2024-03-18 21:00:00,TRADER_74,T_260,BUY,FXSpot,878237.9788673297,Bank E,1.0934219812878083,Pending,66.2039973501164,0
2024-12-24 12:00:00,2024-12-25 02:00:00,2025-01-06 02:00:00,TRADER_179,T_261,BUY,Swap,885752.0287613245,Bank E,0.9333995892185812,Confirmed,87.5375675359687,0
2023-05-04 23:00:00,2023-05-05 17:00:00,2023-05-19 17:00:00,TRADER_200,T_262,SELL,Options,1119910.6382605932,Bank B,1.16610992363984,Pending,62.99926489754291,0
2023-09-12 06:00:00,2023-09-12 10:00:00,2023-10-11 10:00:00,TRADER_60,T_263,BUY,Futures,748990.1749770985,Bank D,0.8327331256733086,Confirmed,74.60959771524622,0
2023-03-17 16:00:00,2023-03-17 23:00:00,2023-03-29 23:00:00,TRADER_87,T_264,SELL,FXSpot,922861.086645042,Bank C,0.881499628264502,Cancelled,85.36644686558665,0
2023-01-24 17:00:00,2023-01-25 00:00:00,2023-02-10 00:00:00,TRADER_199,T_265,SELL,FXSpot,819395.9607455565,Bank B,1.517738298681838,Pending,102.85868804406545,0
2023-08-15 18:00:00,2023-08-16 10:00:00,2023-08-20 10:00:00,TRADER_173,T_266,SELL,Futures,1139769.0300280198,Bank A,1.420536426629791,Cancelled,84.93997237250758,0
2023-03-20 23:00:00,2023-03-21 03:00:00,2023-03-29 03:00:00,TRADER_77,T_267,BUY,Swap,664533.9982036803,Bank C,0.8072013045315003,Cancelled,125.32737286922594,0
2023-06-10 23:00:00,2023-06-11 06:00:00,2023-06-14 06:00:00,TRADER_156,T_268,SELL,Futures,1005523.02715329,Bank E,1.4117175663964636,Pending,61.56749017668607,0
2024-06-22 01:00:00,2024-06-22 10:00:00,2024-07-21 10:00:00,TRADER_73,T_269,BUY,Swap,1030278.601944372,Bank D,1.4729701492858174,Pending,114.28057835394443,0
2023-11-07 15:00:00,2023-11-07 17:00:00,2023-11-09 17:00:00,TRADER_163,T_270,SELL,FXSpot,1405998.3494432855,Bank E,1.057714801428459,Cancelled,107.88517382502904,0
2023-06-17 06:00:00,2023-06-17 08:00:00,2023-06-28 08:00:00,TRADER_98,T_271,BUY,Options,802090.3711538082,Bank E,0.9717867845796996,Pending,91.22914441431683,0
2024-04-07 05:00:00,2024-04-07 10:00:00,2024-04-12 10:00:00,TRADER_131,T_272,BUY,Swap,984040.111842428,Bank C,0.6583955935914186,Pending,185.4093076439404,0
2023-05-06 09:00:00,2023-05-06 12:00:00,2023-05-16 12:00:00,TRADER_7,T_273,SELL,Options,1123637.4787291745,Bank B,1.324281785977367,Cancelled,126.37999208459026,0
2024-11-20 02:00:00,2024-11-20 17:00:00,2024-12-04 17:00:00,TRADER_2,T_274,SELL,Options,1201405.6410371782,Bank B,1.3042949364400644,Confirmed,97.08846440704608,0
2024-03-23 01:00:00,2024-03-23 15:00:00,2024-04-14 15:00:00,TRADER_75,T_275,SELL,Futures,1822758.2596518984,Bank C,1.475521866472112,Pending,95.45758729422344,0
2023-02-28 17:00:00,2023-03-01 00:00:00,2023-03-29 00:00:00,TRADER_127,T_276,SELL,Swap,853964.1592984076,Bank B,1.000766575804355,Pending,100.88011877524332,0
2024-05-25 09:00:00,2024-05-25 15:00:00,2024-06-16 15:00:00,TRADER_2,T_277,SELL,Bond,1081649.3683711982,Bank E,1.3679140316735965,Cancelled,120.778909795835,0
2023-02-02 16:00:00,2023-02-03 08:00:00,2023-02-09 08:00:00,TRADER_192,T_278,SELL,Swap,1164662.3220802902,Bank A,1.2101865921877328,Confirmed,115.0570922580622,0
2023-12-04 08:00:00,2023-12-04 22:00:00,2024-01-02 22:00:00,TRADER_85,T_279,SELL,FXSpot,773805.47675144,Bank D,1.2811163129848917,Cancelled,97.94002378657248,0
2023-11-12 00:00:00,2023-11-12 23:00:00,2023-11-18 23:00:00,TRADER_70,T_280,SELL,Swap,941961.948593167,Bank D,1.3008183374889637,Confirmed,32.6923664424299,0
2024-06-06 05:00:00,2024-06-06 09:00:00,2024-06-22 09:00:00,TRADER_123,T_281,BUY,FXSpot,1241932.594125108,Bank E,1.032149466986986,Cancelled,120.98257195992552,0
2023-11-02 23:00:00,2023-11-03 04:00:00,2023-11-07 04:00:00,TRADER_126,T_282,SELL,Swap,1190771.557587009,Bank D,1.3377896799378814,Pending,103.32820154261096,0
2023-10-28 06:00:00,2023-10-29 04:00:00,2023-11-19 04:00:00,TRADER_148,T_283,BUY,Futures,1348838.2555392887,Bank E,1.0585420002703334,Confirmed,70.08109779840284,0
2023-08-30 17:00:00,2023-08-30 21:00:00,2023-09-01 21:00:00,TRADER_124,T_284,BUY,Futures,794615.7898593958,Bank C,2.0051858517489025,Confirmed,82.8502083006196,0
2024-12-06 01:00:00,2024-12-06 08:00:00,2024-12-10 08:00:00,TRADER_38,T_285,SELL,Bond,1016664.4393211092,Bank A,1.595017441878092,Confirmed,126.93655232460404,0
2023-09-07 10:00:00,2023-09-07 16:00:00,2023-09-20 16:00:00,TRADER_17,T_286,SELL,Futures,1165520.9096265433,Bank B,0.8644026880309041,Pending,65.4291503713132,0
2024-03-19 15:00:00,2024-03-20 14:00:00,2024-04-10 14:00:00,TRADER_184,T_287,BUY,Bond,950630.4803995996,Bank A,1.1452518691210696,Cancelled,21.205062291801426,0
2023-12-30 04:00:00,2023-12-30 06:00:00,2024-01-04 06:00:00,TRADER_180,T_288,BUY,Swap,1503376.0442953235,Bank D,0.9374742265222872,Confirmed,137.56935437912412,0
2024-05-28 11:00:00,2024-05-29 06:00:00,2024-05-31 06:00:00,TRADER_110,T_289,SELL,Options,431412.43531691737,Bank B,1.5324459915759483,Cancelled,52.361618875490535,0
2023-07-19 04:00:00,2023-07-19 21:00:00,2023-07-27 21:00:00,TRADER_187,T_290,BUY,FXSpot,1054614.4640172878,Bank D,1.194630766066016,Cancelled,37.95100776873591,0
