TimeStamp,tradeDate,settlementDate,TraderID,TradeID,Action,Product,NotionalAmount,Counterparty,PriceOrRate,Status,Latency(ms),is_anomaly,predicted_anomaly
2024-08-22 12:00:00,2024-08-23 01:00:00,2024-09-05 01:00:00,TRADER_164,T_14871,SELL,Futures,1731722.6915465863,Bank E,0.1,Confirmed,92.7887636340806,0,1
2023-06-30 08:00:00,2023-06-30 21:00:00,2023-07-18 21:00:00,TRADER_110,T_14934,BUY,FXSpot,1087899.3847892676,Bank A,1.6426005984224152,Cancelled,-100.0,1,1
2023-01-30 15:00:00,2023-01-30 23:00:00,2023-02-15 23:00:00,TRADER_132,T_14943,BUY,FXSpot,76593.87871935766,Bank B,1000.0,Cancelled,102.56599461125104,1,1
2024-12-13 18:00:00,2024-12-14 03:00:00,2024-12-23 03:00:00,TRADER_163,T_15439,BUY,Options,1016199.1668741688,Bank E,0.0001,Confirmed,64.10828328206719,1,1
2024-12-13 03:00:00,2024-12-13 22:00:00,2024-12-22 22:00:00,TRADER_130,T_15443,BUY,Bond,10000.0,Bank C,0.7104207382389429,Confirmed,79.35980588090477,0,1
2024-12-26 04:00:00,2024-12-26 06:00:00,2025-01-09 06:00:00,TRADER_90,T_15451,SELL,FXSpot,765210.7483859701,Bank B,1000.0,Pending,117.74290858906384,1,1
2024-02-24 20:00:00,2024-02-25 14:00:00,2024-02-29 14:00:00,TRADER_174,T_15903,BUY,Bond,432965.1484252361,Bank B,1.0765969013742915,Cancelled,999999.0,1,1
2023-01-30 11:00:00,2023-01-31 04:00:00,2023-02-22 04:00:00,TRADER_18,T_15947,SELL,Swap,618822.8019086032,Bank B,5000.0,Confirmed,81.18410071746388,1,1
2024-12-07 01:00:00,2024-12-07 21:00:00,2024-12-31 21:00:00,TRADER_39,T_16213,BUY,FXSpot,1754601.2704513231,Bank A,1.897395168289191,Pending,94.85497479283164,0,1
2023-12-31 11:00:00,2023-12-31 12:00:00,2024-01-11 12:00:00,TRADER_28,T_16270,SELL,Futures,1991449.8352965696,Bank D,0.8464726542612451,Pending,62.2381706839584,0,1
2024-02-08 08:00:00,2024-02-08 12:00:00,2024-02-17 12:00:00,TRADER_98,T_16298,BUY,FXSpot,94928.11830161604,Bank B,1.2891685793533458,Confirmed,999999.0,1,1
2024-07-19 00:00:00,2024-07-19 07:00:00,2024-07-25 07:00:00,TRADER_103,T_16336,SELL,Swap,1100753.0912657676,Bank E,1.8111432526287776,Confirmed,-100.0,1,1
2023-09-11 02:00:00,2023-09-11 03:00:00,2023-10-02 03:00:00,TRADER_188,T_16511,SELL,Swap,100000000.0,Bank B,0.9932702536798568,Cancelled,75.39899326235731,1,1
2024-10-31 14:00:00,2024-11-01 05:00:00,2024-11-15 05:00:00,TRADER_16,T_16612,SELL,FXSpot,1033724.6074239383,Bank A,1.2388772932459908,Pending,-100.0,1,1
2024-08-29 02:00:00,2024-08-29 06:00:00,2024-09-15 06:00:00,TRADER_13,T_16748,SELL,FXSpot,1400055.8857054657,Bank D,1000.0,Cancelled,143.37895163463017,1,1
2023-05-16 04:00:00,2023-05-17 03:00:00,2023-06-02 03:00:00,TRADER_157,T_16763,BUY,Swap,1104048.937539954,Bank D,0.25790951720801,Confirmed,144.2553399776216,0,1
2024-08-05 10:00:00,2024-08-05 17:00:00,2024-08-20 17:00:00,TRADER_194,T_17304,BUY,Futures,1606752.6085528566,Bank A,0.3866538727668448,Cancelled,182.65785761115507,0,1
2024-11-29 15:00:00,2024-11-30 11:00:00,2024-12-08 11:00:00,TRADER_194,T_17306,BUY,Options,1189938.7543059257,Bank A,5000.0,Pending,99.22558745507992,1,1
2024-04-06 09:00:00,2024-04-06 14:00:00,2024-04-23 14:00:00,TRADER_17,T_17531,SELL,Futures,267498.98825074267,Bank C,1.564881387063226,Cancelled,185.0468785271836,0,1
2024-04-03 12:00:00,2024-04-03 15:00:00,2024-04-13 15:00:00,TRADER_143,T_17584,SELL,Bond,623304.9839867713,Bank C,1.801695978307344,Confirmed,-100.0,1,1
2024-02-27 02:00:00,2024-02-27 07:00:00,2024-03-04 07:00:00,TRADER_99,T_17759,BUY,Swap,693268.7304498486,Bank D,5000.0,Pending,111.94794876562236,1,1
2024-03-15 23:00:00,2024-03-16 01:00:00,2024-04-04 01:00:00,TRADER_22,T_17806,BUY,Bond,312363.6287776676,Bank E,5000.0,Cancelled,117.32161232946012,1,1
2024-10-17 16:00:00,2024-10-17 22:00:00,2024-10-29 22:00:00,TRADER_182,T_17863,BUY,Bond,868679.0277165293,Bank E,1000.0,Cancelled,63.82547112646445,1,1
2024-11-01 19:00:00,2024-11-02 05:00:00,2024-11-23 05:00:00,TRADER_157,T_18538,BUY,Bond,1000000000.0,Bank C,0.9068779010310056,Cancelled,100.55057452455452,1,1
2023-05-18 23:00:00,2023-05-19 07:00:00,2023-06-06 07:00:00,TRADER_144,T_18722,BUY,Futures,914752.213782524,Bank C,1.0901798339600235,Pending,-100.0,1,1
2023-04-14 11:00:00,2023-04-15 04:00:00,2023-04-30 04:00:00,TRADER_130,T_18745,BUY,FXSpot,1073850.9681995297,Bank E,0.2665176801830495,Pending,149.1075469800424,0,1
2024-11-26 11:00:00,2024-11-26 11:00:00,2024-12-22 11:00:00,TRADER_135,T_18878,BUY,Bond,497106.6279278205,Bank A,0.591839084969982,Cancelled,179.57540796656386,0,1
2024-11-11 04:00:00,2024-11-11 15:00:00,2024-11-27 15:00:00,TRADER_88,T_18948,BUY,FXSpot,16424.353672244702,Bank D,1.9890486928713904,Pending,119.49420086380866,0,1
2024-12-28 22:00:00,2024-12-29 00:00:00,2025-01-21 00:00:00,TRADER_111,T_19213,BUY,Options,135041.54274175537,Bank D,1.5798755071664878,Confirmed,178.4036082931048,0,1
2024-10-29 21:00:00,2024-10-30 00:00:00,2024-11-10 00:00:00,TRADER_46,T_19369,SELL,Swap,739878.9944882954,Bank C,1.4972642223398902,Cancelled,999999.0,1,1
2023-01-30 21:00:00,2023-01-31 20:00:00,2023-02-06 20:00:00,TRADER_10,T_19384,BUY,Swap,82657.77936249366,Bank E,1.6124408505719885,Pending,131.64476846114934,0,1
2024-07-08 15:00:00,2024-07-08 22:00:00,2024-07-29 22:00:00,TRADER_24,T_19404,BUY,Options,1000000000.0,Bank D,0.5349901906531369,Pending,92.4378544076848,1,1
2024-08-20 10:00:00,2024-08-21 07:00:00,2024-09-07 07:00:00,TRADER_91,T_19823,SELL,Swap,1326418.7405919065,Bank A,1.2220065827897084,Pending,999999.0,1,1
2024-05-06 10:00:00,2024-05-06 11:00:00,2024-05-17 11:00:00,TRADER_195,T_19856,BUY,Bond,430999.7700766196,Bank B,1.512889181507915,Cancelled,184.81640689456063,0,1
2023-05-05 15:00:00,2023-05-05 16:00:00,2023-06-01 16:00:00,TRADER_95,T_19933,BUY,Bond,1000000000.0,Bank B,1.3838141430249664,Confirmed,120.026334306254,1,1
2023-03-27 02:00:00,2023-03-27 05:00:00,2023-04-13 05:00:00,TRADER_38,T_19940,BUY,Swap,512893.7975798301,Bank E,2.430371583513764,Cancelled,90.9481115816055,0,1
2024-06-28 17:00:00,2024-06-29 12:00:00,2024-07-21 12:00:00,TRADER_97,T_20160,SELL,Bond,1373368.1330940214,Bank A,0.0001,Confirmed,76.15103589882581,1,1
2023-01-02 02:00:00,2023-01-02 19:00:00,2023-01-04 19:00:00,TRADER_137,T_20312,SELL,Bond,1854254.425458392,Bank A,1.1697636528148556,Cancelled,171.0450558166877,0,1
2023-12-22 07:00:00,2023-12-23 01:00:00,2024-01-09 01:00:00,TRADER_37,T_20339,SELL,Swap,1024809.0584986984,Bank D,0.0001,Confirmed,133.60892940702217,1,1
2024-04-05 17:00:00,2024-04-06 06:00:00,2024-04-19 06:00:00,TRADER_112,T_20458,BUY,FXSpot,834057.3076812603,Bank B,1.311336931402898,Pending,-100.0,1,1
2024-04-16 18:00:00,2024-04-17 11:00:00,2024-05-04 11:00:00,TRADER_73,T_20460,BUY,Options,899136.1953312496,Bank E,0.2539851642854953,Cancelled,49.67385902920321,0,1
2023-05-19 07:00:00,2023-05-19 10:00:00,2023-05-21 10:00:00,TRADER_14,T_20663,BUY,Swap,859578.47536325,Bank E,1000.0,Pending,88.00219107901316,1,1
2024-02-05 07:00:00,2024-02-05 19:00:00,2024-02-23 19:00:00,TRADER_173,T_20708,SELL,Bond,1255764.1146409584,Bank D,1.031664615251942,Pending,999999.0,1,1
2023-02-28 01:00:00,2023-02-28 20:00:00,2023-03-23 20:00:00,TRADER_26,T_21009,BUY,Swap,1168553.0073896886,Bank A,5000.0,Cancelled,142.61347550476174,1,1
2023-04-17 07:00:00,2023-04-17 18:00:00,2023-05-14 18:00:00,TRADER_7,T_21142,BUY,FXSpot,1260091.2891738894,Bank D,1.4524667563519724,Cancelled,-100.0,1,1
2023-11-16 07:00:00,2023-11-17 06:00:00,2023-12-12 06:00:00,TRADER_153,T_21549,BUY,FXSpot,100000000.0,Bank B,1.0570997345105346,Cancelled,62.89680535968688,1,1
2023-07-18 03:00:00,2023-07-18 05:00:00,2023-08-16 05:00:00,TRADER_97,T_21702,BUY,Swap,1742911.8122146314,Bank B,1.936559277153468,Cancelled,106.30214040562583,0,1
2023-07-01 08:00:00,2023-07-01 19:00:00,2023-07-30 19:00:00,TRADER_16,T_21737,BUY,Bond,188379.10743696184,Bank A,1.3068135643384005,Pending,165.57124814360031,0,1
2023-12-19 08:00:00,2023-12-20 00:00:00,2024-01-13 00:00:00,TRADER_126,T_21747,BUY,FXSpot,1122902.6742473631,Bank B,0.6658782449736255,Cancelled,-100.0,1,1
2023-09-18 02:00:00,2023-09-18 11:00:00,2023-10-09 11:00:00,TRADER_66,T_22307,SELL,Options,501348.3820218981,Bank E,1.6775029143941826,Cancelled,192.9073695827745,0,1
2023-11-10 22:00:00,2023-11-11 04:00:00,2023-11-18 04:00:00,TRADER_12,T_22351,BUY,Futures,589016.517302599,Bank C,5000.0,Confirmed,79.22661406794498,1,1
2024-03-04 18:00:00,2024-03-05 13:00:00,2024-04-01 13:00:00,TRADER_134,T_22654,BUY,Swap,1294300.1513227152,Bank E,0.325518755927314,Cancelled,42.42607841571011,0,1
2023-03-15 16:00:00,2023-03-16 06:00:00,2023-03-18 06:00:00,TRADER_191,T_22767,BUY,Options,899641.1016265238,Bank B,1.2729560703170324,Confirmed,-100.0,1,1
2024-03-30 14:00:00,2024-03-31 04:00:00,2024-04-01 04:00:00,TRADER_152,T_22809,BUY,Options,100000000.0,Bank A,1.307786698946663,Pending,113.96595438244547,1,1
2023-02-25 08:00:00,2023-02-25 23:00:00,2023-03-20 23:00:00,TRADER_87,T_22952,SELL,Swap,787785.9636301623,Bank C,1.1934751387709892,Cancelled,999999.0,1,1
2024-12-14 02:00:00,2024-12-14 05:00:00,2024-12-31 05:00:00,TRADER_152,T_22978,SELL,Bond,682366.2888758628,Bank D,1.9618792828794511,Cancelled,9.565201044714314,0,1
2024-03-09 03:00:00,2024-03-09 04:00:00,2024-04-06 04:00:00,TRADER_142,T_23033,SELL,Bond,835700.7057085055,Bank D,1.9372402892678169,Cancelled,999999.0,1,1
2023-08-17 05:00:00,2023-08-17 18:00:00,2023-09-01 18:00:00,TRADER_66,T_23543,SELL,Swap,480935.29094264953,Bank D,0.0001,Cancelled,41.38045520003744,1,1
2023-10-23 19:00:00,2023-10-24 14:00:00,2023-11-10 14:00:00,TRADER_178,T_23734,BUY,Swap,1313504.8109488438,Bank A,1.3822271059972515,Cancelled,999999.0,1,1
2024-06-26 06:00:00,2024-06-26 06:00:00,2024-07-21 06:00:00,TRADER_53,T_23988,BUY,Bond,1210307.4403512196,Bank D,1.0914071408785693,Pending,-100.0,1,1
2024-05-05 12:00:00,2024-05-06 04:00:00,2024-05-11 04:00:00,TRADER_95,T_24096,BUY,Futures,100000000.0,Bank E,1.4723450865336003,Pending,123.07118023484097,1,1
2024-02-07 05:00:00,2024-02-07 16:00:00,2024-02-15 16:00:00,TRADER_11,T_24341,SELL,Swap,1000000000.0,Bank C,1.0351058458769131,Pending,109.01667621011016,1,1
2024-12-10 12:00:00,2024-12-11 00:00:00,2024-12-21 00:00:00,TRADER_47,T_24390,BUY,Options,1586226.5244774458,Bank C,1000.0,Cancelled,146.53339538890438,1,1
2024-04-11 23:00:00,2024-04-12 00:00:00,2024-04-28 00:00:00,TRADER_40,T_24451,BUY,Swap,692212.7450691656,Bank E,1000.0,Cancelled,117.54439509418918,1,1
2024-04-16 01:00:00,2024-04-16 16:00:00,2024-04-21 16:00:00,TRADER_79,T_24500,BUY,Options,1000000000.0,Bank B,1.1047888393291925,Pending,93.35520806458082,1,1
2023-07-27 15:00:00,2023-07-27 18:00:00,2023-08-12 18:00:00,TRADER_195,T_24635,SELL,Bond,1020512.245038686,Bank D,1.2536154276893887,Cancelled,-100.0,1,1
2023-09-25 00:00:00,2023-09-25 14:00:00,2023-09-29 14:00:00,TRADER_75,T_24648,SELL,Bond,1402325.469109042,Bank E,0.3649321796366019,Cancelled,160.96353380886492,0,1
2023-01-05 08:00:00,2023-01-05 15:00:00,2023-01-07 15:00:00,TRADER_55,T_24758,SELL,Swap,991527.0695588252,Bank C,1000.0,Cancelled,127.17066521646451,1,1
2024-01-14 20:00:00,2024-01-15 05:00:00,2024-02-03 05:00:00,TRADER_167,T_24816,SELL,Bond,1588115.733918222,Bank C,1.9303719368679388,Confirmed,142.2201545532182,0,1
2023-10-10 09:00:00,2023-10-10 23:00:00,2023-10-21 23:00:00,TRADER_105,T_24820,SELL,Futures,100000000.0,Bank C,1.0989176136308692,Cancelled,109.51789702076266,1,1
2023-07-04 13:00:00,2023-07-04 20:00:00,2023-07-25 20:00:00,TRADER_118,T_24885,BUY,Futures,1222610.105904274,Bank B,2.04910514385813,Confirmed,15.532828802731814,0,1
2023-10-29 09:00:00,2023-10-30 06:00:00,2023-11-21 06:00:00,TRADER_161,T_24942,BUY,FXSpot,1907699.3294706745,Bank A,1.386049695697397,Confirmed,172.8954253107244,0,1
2023-05-09 16:00:00,2023-05-09 16:00:00,2023-05-29 16:00:00,TRADER_113,T_24996,SELL,Bond,930378.4028838362,Bank C,1.1557890390384746,Pending,999999.0,1,1
2023-10-09 10:00:00,2023-10-10 06:00:00,2023-10-22 06:00:00,TRADER_160,T_25033,SELL,FXSpot,1208031.4243649067,Bank C,1.6583361429427113,Pending,999999.0,1,1
2024-12-05 12:00:00,2024-12-06 02:00:00,2024-12-11 02:00:00,TRADER_150,T_25100,BUY,Bond,1005375.682714214,Bank C,0.9934880987634732,Cancelled,999999.0,1,1
2023-04-11 22:00:00,2023-04-12 18:00:00,2023-05-04 18:00:00,TRADER_21,T_25120,BUY,Bond,1752636.262902217,Bank A,0.73718589433828,Pending,38.92576612147545,0,1
2024-06-06 10:00:00,2024-06-07 09:00:00,2024-06-26 09:00:00,TRADER_195,T_25174,BUY,Options,1438947.129741732,Bank B,2.1746609418583853,Cancelled,47.05224561811198,0,1
2024-01-29 06:00:00,2024-01-29 17:00:00,2024-02-13 17:00:00,TRADER_194,T_25196,BUY,Options,675104.389694316,Bank A,1.6825908735606945,Pending,-100.0,1,1
2024-03-21 03:00:00,2024-03-21 15:00:00,2024-04-08 15:00:00,TRADER_118,T_25204,SELL,FXSpot,1807744.8802323795,Bank D,0.5096638901598135,Pending,117.9088920817353,0,1
2023-08-04 00:00:00,2023-08-04 12:00:00,2023-08-12 12:00:00,TRADER_77,T_25271,SELL,Options,1156893.2113759376,Bank D,5000.0,Pending,100.08055153681389,1,1
2024-01-11 21:00:00,2024-01-12 20:00:00,2024-02-10 20:00:00,TRADER_139,T_25278,SELL,FXSpot,527357.1776989377,Bank B,1.9519702827160692,Cancelled,24.722435472357844,0,1
2024-05-02 18:00:00,2024-05-03 16:00:00,2024-05-13 16:00:00,TRADER_186,T_25414,BUY,Futures,612983.7389588268,Bank C,0.2984031142294263,Pending,151.50893832520512,0,1
2023-06-12 09:00:00,2023-06-12 19:00:00,2023-06-21 19:00:00,TRADER_101,T_25504,SELL,Bond,1.0,Bank E,0.6276911737371651,Confirmed,43.92835682336186,1,1
2023-12-17 16:00:00,2023-12-18 08:00:00,2024-01-13 08:00:00,TRADER_143,T_25592,BUY,FXSpot,157266.0327734407,Bank C,0.625136011084916,Confirmed,136.80298887599633,0,1
2023-06-05 11:00:00,2023-06-06 01:00:00,2023-06-16 01:00:00,TRADER_139,T_25719,BUY,Futures,1175267.7391588965,Bank C,0.9272102777320784,Cancelled,999999.0,1,1
2023-05-22 02:00:00,2023-05-22 07:00:00,2023-06-11 07:00:00,TRADER_88,T_25756,SELL,Futures,1000000000.0,Bank C,1.360280223884788,Cancelled,59.61882263536559,1,1
2024-10-20 05:00:00,2024-10-20 22:00:00,2024-11-04 22:00:00,TRADER_121,T_25772,SELL,Swap,1270272.420653274,Bank A,1.1082172789248232,Confirmed,999999.0,1,1
2023-09-17 03:00:00,2023-09-18 00:00:00,2023-09-24 00:00:00,TRADER_42,T_25876,SELL,Options,314315.6387962409,Bank D,1.4502765022606898,Confirmed,17.81524144756348,0,1
2024-01-14 22:00:00,2024-01-15 16:00:00,2024-01-21 16:00:00,TRADER_63,T_26074,BUY,Swap,1562213.260191183,Bank B,0.303757100922144,Pending,80.43859077582206,0,1
2023-08-03 00:00:00,2023-08-03 16:00:00,2023-08-09 16:00:00,TRADER_118,T_26106,BUY,Options,2095582.7577350184,Bank E,1.55424827847068,Confirmed,88.18856480884585,0,1
2023-11-06 04:00:00,2023-11-06 12:00:00,2023-11-12 12:00:00,TRADER_86,T_26345,SELL,FXSpot,1208560.7192988344,Bank D,1.4205983898108208,Cancelled,999999.0,1,1
2024-04-18 18:00:00,2024-04-19 00:00:00,2024-05-03 00:00:00,TRADER_114,T_26437,SELL,FXSpot,100000000.0,Bank E,0.7598454573329192,Cancelled,109.10808400488445,1,1
2024-05-01 09:00:00,2024-05-01 12:00:00,2024-05-14 12:00:00,TRADER_27,T_26586,SELL,Swap,199951.14480972977,Bank C,0.2449094189497149,Confirmed,90.82009749851274,0,1
2023-01-17 04:00:00,2023-01-17 07:00:00,2023-02-07 07:00:00,TRADER_188,T_26600,SELL,FXSpot,100000000.0,Bank E,1.373891136536051,Cancelled,36.07994950658889,1,1
2023-05-08 14:00:00,2023-05-09 00:00:00,2023-06-06 00:00:00,TRADER_53,T_26644,SELL,Swap,1375381.1790063344,Bank C,0.619209162295475,Pending,999999.0,1,1
2023-12-02 12:00:00,2023-12-02 23:00:00,2023-12-31 23:00:00,TRADER_116,T_26675,BUY,Swap,1719398.5051821065,Bank D,0.6598796218265058,Pending,167.55232138496774,0,1
2023-05-01 16:00:00,2023-05-02 01:00:00,2023-05-07 01:00:00,TRADER_55,T_26934,SELL,FXSpot,275201.15545915754,Bank E,0.4013837149199495,Pending,100.49627901389816,0,1
2023-10-08 06:00:00,2023-10-08 12:00:00,2023-10-31 12:00:00,TRADER_170,T_27001,BUY,Bond,1000000000.0,Bank A,0.2913590652195524,Confirmed,85.65858661192485,1,1
2024-01-04 07:00:00,2024-01-04 08:00:00,2024-02-01 08:00:00,TRADER_26,T_27288,SELL,Futures,1000000000.0,Bank E,1.148856016850537,Cancelled,112.00441258722456,1,1
2024-04-29 15:00:00,2024-04-30 11:00:00,2024-05-01 11:00:00,TRADER_96,T_27320,BUY,FXSpot,951782.4403529702,Bank C,1.8361104906750207,Confirmed,188.45377945446165,0,1
2024-09-25 19:00:00,2024-09-26 09:00:00,2024-10-06 09:00:00,TRADER_22,T_27535,BUY,Options,1264430.8615678295,Bank D,0.4900167678030562,Pending,179.84103819089228,0,1
2023-11-15 12:00:00,2023-11-16 05:00:00,2023-12-13 05:00:00,TRADER_156,T_27724,BUY,Futures,1191804.5186681356,Bank B,5000.0,Confirmed,159.6953361229904,1,1
2023-06-16 00:00:00,2023-06-16 23:00:00,2023-07-10 23:00:00,TRADER_66,T_27810,SELL,Bond,1227033.7933823646,Bank A,1.073706301166167,Confirmed,-100.0,1,1
2024-04-21 06:00:00,2024-04-21 16:00:00,2024-05-04 16:00:00,TRADER_33,T_27907,BUY,FXSpot,1549931.7944672247,Bank E,0.321333723145825,Cancelled,138.82805506606604,0,1
2023-09-12 03:00:00,2023-09-12 15:00:00,2023-09-19 15:00:00,TRADER_45,T_27928,SELL,Options,1240849.75671353,Bank D,1000.0,Confirmed,61.51082358706471,1,1
2023-03-04 22:00:00,2023-03-05 00:00:00,2023-03-19 00:00:00,TRADER_138,T_27947,SELL,Options,1000000000.0,Bank A,1.1717993886946076,Confirmed,50.05552608347693,1,1
2024-04-08 00:00:00,2024-04-08 14:00:00,2024-05-03 14:00:00,TRADER_99,T_27960,SELL,Swap,963093.815285604,Bank E,1000.0,Confirmed,32.73792946561667,1,1
2024-04-10 20:00:00,2024-04-11 04:00:00,2024-04-25 04:00:00,TRADER_188,T_28363,SELL,Futures,770597.6647424123,Bank B,1.980927422025203,Pending,28.02012971386505,0,1
2024-02-12 18:00:00,2024-02-13 00:00:00,2024-02-23 00:00:00,TRADER_161,T_28368,BUY,Swap,1298899.3863365229,Bank E,1.5718413093869137,Pending,999999.0,1,1
2023-04-02 00:00:00,2023-04-02 04:00:00,2023-04-12 04:00:00,TRADER_169,T_28419,BUY,Swap,755646.7888926432,Bank C,1.1591559825954414,Pending,-100.0,1,1
2024-06-28 08:00:00,2024-06-28 23:00:00,2024-07-12 23:00:00,TRADER_5,T_28671,BUY,Futures,1000000000.0,Bank D,1.2061955759985443,Pending,114.31821834822532,1,1
2023-11-25 01:00:00,2023-11-25 06:00:00,2023-12-23 06:00:00,TRADER_175,T_28682,SELL,Futures,321399.82121293177,Bank D,1.922908275173468,Confirmed,34.851480066994654,0,1
2023-12-07 05:00:00,2023-12-07 11:00:00,2023-12-29 11:00:00,TRADER_113,T_28700,BUY,Bond,743324.8340369299,Bank B,0.8262084007253637,Cancelled,-100.0,1,1
2023-02-06 03:00:00,2023-02-06 17:00:00,2023-02-14 17:00:00,TRADER_38,T_28780,BUY,Bond,129637.34637903144,Bank E,1.8138658609741416,Pending,129.2428631300922,0,1
2023-01-24 08:00:00,2023-01-24 08:00:00,2023-02-12 08:00:00,TRADER_10,T_28853,SELL,Options,690284.266528395,Bank E,5000.0,Cancelled,59.61092634620357,1,1
2023-12-11 13:00:00,2023-12-11 13:00:00,2023-12-16 13:00:00,TRADER_9,T_29114,BUY,FXSpot,873902.3222069093,Bank B,1000.0,Cancelled,121.88238937616649,1,1
2024-12-23 03:00:00,2024-12-23 15:00:00,2024-12-31 15:00:00,TRADER_109,T_29257,BUY,Swap,1958740.4577594465,Bank C,0.5826951940425121,Cancelled,166.15035434838606,0,1
2024-09-03 10:00:00,2024-09-04 07:00:00,2024-09-20 07:00:00,TRADER_200,T_29600,BUY,Swap,1362057.817099269,Bank D,1.3325794024679984,Pending,-100.0,1,1
2023-07-20 14:00:00,2023-07-20 21:00:00,2023-08-09 21:00:00,TRADER_146,T_29667,BUY,Futures,1418836.1619883275,Bank D,2.2374210654173767,Confirmed,52.69582360456689,0,1
2024-12-19 16:00:00,2024-12-20 07:00:00,2025-01-14 07:00:00,TRADER_78,T_29922,SELL,Swap,75666.56937919091,Bank B,0.603393004326738,Confirmed,153.54590054689731,0,1
2024-11-02 20:00:00,2024-11-03 19:00:00,2024-11-22 19:00:00,TRADER_119,T_29927,SELL,Swap,1279192.4789264183,Bank A,0.0001,Cancelled,146.9985182355981,1,1
2023-03-17 21:00:00,2023-03-17 22:00:00,2023-03-30 22:00:00,TRADER_42,T_29929,SELL,Swap,1000000000.0,Bank C,1.0106694598637762,Pending,96.76720381462496,1,1
2024-02-12 02:00:00,2024-02-12 22:00:00,2024-03-02 22:00:00,TRADER_92,T_30086,SELL,Bond,1071661.496890832,Bank B,0.8397847511835512,Pending,-100.0,1,1
2024-09-07 22:00:00,2024-09-08 07:00:00,2024-09-18 07:00:00,TRADER_152,T_30236,SELL,FXSpot,1507578.837838943,Bank D,0.9752906907867762,Pending,1.0,0,1
2024-05-16 08:00:00,2024-05-17 04:00:00,2024-05-28 04:00:00,TRADER_158,T_30586,BUY,Swap,64834.61409072136,Bank C,0.9767969971014788,Confirmed,148.91574181798404,0,1
2024-12-06 01:00:00,2024-12-06 04:00:00,2024-12-11 04:00:00,TRADER_97,T_30750,BUY,FXSpot,239212.7647479484,Bank B,1.982649482190539,Confirmed,78.24700239970596,0,1
2023-02-13 12:00:00,2023-02-14 03:00:00,2023-02-22 03:00:00,TRADER_98,T_31191,SELL,Options,496232.2214101207,Bank C,0.4002022045207575,Confirmed,50.824662792533886,0,1
2024-04-04 15:00:00,2024-04-05 06:00:00,2024-04-30 06:00:00,TRADER_26,T_31199,SELL,Bond,1107728.784907242,Bank A,1.309913017831159,Confirmed,-100.0,1,1
2024-12-24 09:00:00,2024-12-24 14:00:00,2025-01-04 14:00:00,TRADER_173,T_31260,SELL,Futures,1000000000.0,Bank E,1.176864603941033,Confirmed,123.55198413314358,1,1
2023-06-21 18:00:00,2023-06-22 11:00:00,2023-07-21 11:00:00,TRADER_23,T_31298,SELL,FXSpot,1069140.942821178,Bank D,1.674308281163211,Pending,999999.0,1,1
2023-10-13 16:00:00,2023-10-14 14:00:00,2023-11-09 14:00:00,TRADER_137,T_31343,SELL,Bond,48782.29862501146,Bank C,1.5490314528064737,Pending,127.69053383767766,0,1
2023-07-06 18:00:00,2023-07-06 18:00:00,2023-07-31 18:00:00,TRADER_84,T_31385,BUY,Futures,100000000.0,Bank B,1.272193490822935,Pending,115.49950855997996,1,1
2024-02-02 18:00:00,2024-02-03 08:00:00,2024-02-28 08:00:00,TRADER_187,T_31411,BUY,Bond,1142926.4443365752,Bank B,1.1944533006894091,Cancelled,999999.0,1,1
2024-11-11 13:00:00,2024-11-12 09:00:00,2024-11-16 09:00:00,TRADER_24,T_31424,SELL,Bond,100000000.0,Bank D,1.6147184927397362,Cancelled,126.43931414653116,1,1
2024-09-26 07:00:00,2024-09-26 11:00:00,2024-10-04 11:00:00,TRADER_155,T_31722,SELL,Futures,1000000000.0,Bank C,1.518647673645814,Pending,54.958856737468224,1,1
2024-10-08 22:00:00,2024-10-09 04:00:00,2024-10-31 04:00:00,TRADER_8,T_31735,SELL,Bond,1.0,Bank D,1.6434243322120137,Pending,91.140860952674,1,1
2024-05-10 02:00:00,2024-05-10 13:00:00,2024-05-17 13:00:00,TRADER_4,T_31798,SELL,FXSpot,863871.4799240393,Bank A,1000.0,Confirmed,123.1522764706823,1,1
2023-01-18 18:00:00,2023-01-19 00:00:00,2023-02-06 00:00:00,TRADER_127,T_31833,BUY,Swap,1949861.6961210824,Bank B,1.7979184863925712,Confirmed,128.70043717105497,0,1
2024-11-26 07:00:00,2024-11-27 03:00:00,2024-12-07 03:00:00,TRADER_170,T_31911,BUY,Futures,1008428.748519566,Bank D,1.2443255205565242,Pending,-100.0,1,1
2024-07-10 20:00:00,2024-07-10 21:00:00,2024-07-15 21:00:00,TRADER_88,T_31951,SELL,Options,985470.621073848,Bank D,1.6670104963023462,Cancelled,-100.0,1,1
2023-01-07 21:00:00,2023-01-08 19:00:00,2023-01-24 19:00:00,TRADER_14,T_31984,BUY,Swap,1026409.2028613812,Bank B,0.9379337969588506,Confirmed,-100.0,1,1
2023-02-11 08:00:00,2023-02-12 02:00:00,2023-02-16 02:00:00,TRADER_3,T_32038,SELL,Options,1461821.6632532282,Bank E,1.9160933992224471,Cancelled,185.6342194344593,0,1
2024-09-13 15:00:00,2024-09-13 18:00:00,2024-09-18 18:00:00,TRADER_4,T_32078,BUY,Options,1666676.4386090664,Bank D,0.5648427340147673,Pending,35.505032980103664,0,1
